Fixed Overall Qtr Count ,Fraud,Quarter,Report Type,State Name,Year,Fixed State Type,Overall # of Reports by Type QTR,State Fraud/Other Count
648197,Fraud,3,Fraud,New Jersey,2020,13673,648197,13673
535536,Fraud,2,Fraud,Missouri,2019,7919,535536,7919
253567,Other,2,Other,Oregon,2019,2137,253567,2137
600629,Fraud,2,Fraud,Tennessee,2020,10003,600629,10003
831544,Fraud,1,Fraud,Arizona,2021,15061,831544,15061
573651,Fraud,4,Fraud,Colorado,2021,9851,573651,9851
322678,Other,2,Other,Oregon,2018,2226,322678,2226
305963,Other,2,Other,South Dakota,2020,315,305963,315
831544,Fraud,1,Fraud,Rhode Island,2021,2211,831544,2211
230049,Other,1,Other,New Jersey,2019,5604,230049,5604
831544,Fraud,1,Fraud,Oklahoma,2021,6960,831544,6960
729718,Fraud,2,Fraud,Puerto Rico,2021,719,729718,719
403773,Fraud,4,Fraud,North Carolina,2019,10452,403773,10452
380279,Fraud,2,Fraud,Arkansas,2018,2272,380279,2272
435820,Fraud,1,Fraud,Louisiana,2020,3701,435820,3701
413841,Other,1,Other,Texas,2021,36032,413841,36032
380279,Fraud,2,Fraud,Montana,2018,1244,380279,1244
305963,Other,2,Other,Washington,2020,5469,305963,5469
248549,Other,3,Other,Connecticut,2019,2188,248549,2188
492886,Fraud,1,Fraud,Nebraska,2022,1972,492886,1972
380279,Fraud,2,Fraud,Idaho,2018,1681,380279,1681
263547,Other,1,Other,Missouri,2020,4113,263547,4113
380279,Fraud,2,Fraud,Tennessee,2018,6281,380279,6281
624173,Fraud,4,Fraud,New Mexico,2020,3311,624173,3311
529166,Fraud,3,Fraud,North Carolina,2019,13503,529166,13503
648197,Fraud,3,Fraud,Oregon,2020,7435,648197,7435
729718,Fraud,2,Fraud,Hawaii,2021,2360,729718,2360
492886,Fraud,1,Fraud,Massachusetts,2022,8365,492886,8365
435820,Fraud,1,Fraud,Oregon,2020,4957,435820,4957
729337,Fraud,3,Fraud,Missouri,2021,9717,729337,9717
310369,Other,3,Other,Louisiana,2018,3546,310369,3546
236641,Other,4,Other,North Dakota,2019,204,236641,204
729718,Fraud,2,Fraud,Connecticut,2021,5684,729718,5684
399061,Fraud,3,Fraud,West Virginia,2018,2360,399061,2360
535536,Fraud,2,Fraud,Pennsylvania,2019,16258,535536,16258
263547,Other,1,Other,South Carolina,2020,4148,263547,4148
328392,Other,1,Other,Kansas,2022,1323,328392,1323
415398,Other,3,Other,North Carolina,2021,12595,415398,12595
573651,Fraud,4,Fraud,Arizona,2021,10354,573651,10354
0,IDT,1,Identity Theft,Nevada,2020,0,0,0
250155,Other,4,Other,Colorado,2018,3651,250155,3651
648197,Fraud,3,Fraud,Massachusetts,2020,10092,648197,10092
415398,Other,3,Other,Connecticut,2021,3228,415398,3228
399061,Fraud,3,Fraud,Montana,2018,1325,399061,1325
729718,Fraud,2,Fraud,Nevada,2021,6559,729718,6559
831544,Fraud,1,Fraud,Vermont,2021,1320,831544,1320
250155,Other,4,Other,Indiana,2018,3205,250155,3205
535536,Fraud,2,Fraud,West Virginia,2019,2233,535536,2233
399061,Fraud,3,Fraud,Alabama,2018,4951,399061,4951
406911,Other,2,Other,Massachusetts,2021,6183,406911,6183
336868,Other,4,Other,Connecticut,2021,2532,336868,2532
831544,Fraud,1,Fraud,South Carolina,2021,9321,831544,9321
336713,Other,3,Other,Kansas,2020,1414,336713,1414
380279,Fraud,2,Fraud,Virginia,2018,8216,380279,8216
413575,Fraud,1,Fraud,New Jersey,2019,8805,413575,8805
406911,Other,2,Other,Illinois,2021,14287,406911,14287
336713,Other,3,Other,Kentucky,2020,2502,336713,2502
415398,Other,3,Other,Nevada,2021,5348,415398,5348
250155,Other,4,Other,Florida,2018,24102,250155,24102
406911,Other,2,Other,Massachusetts,2021,6183,406911,6183
535536,Fraud,2,Fraud,Maine,2019,1502,535536,1502
0,IDT,1,Identity Theft,District of Columbia,2022,0,0,0
383241,Fraud,4,Fraud,Georgia,2018,10418,383241,10418
322678,Other,2,Other,Maine,2018,497,322678,497
305963,Other,2,Other,North Dakota,2020,203,305963,203
648197,Fraud,3,Fraud,Virginia,2020,15731,648197,15731
648197,Fraud,3,Fraud,Kansas,2020,3992,648197,3992
320281,Other,1,Other,Tennessee,2018,6069,320281,6069
729337,Fraud,3,Fraud,Arizona,2021,13582,729337,13582
492886,Fraud,1,Fraud,Louisiana,2022,4954,492886,4954
529166,Fraud,3,Fraud,Alabama,2019,6083,529166,6083
600629,Fraud,2,Fraud,Florida,2020,37417,600629,37417
322678,Other,2,Other,Montana,2018,421,322678,421
236641,Other,4,Other,Ohio,2019,7354,236641,7354
600629,Fraud,2,Fraud,Washington,2020,13844,600629,13844
360718,Other,4,Other,Hawaii,2020,833,360718,833
360304,Fraud,1,Fraud,California,2018,29474,360304,29474
415398,Other,3,Other,Hawaii,2021,760,415398,760
648197,Fraud,3,Fraud,Oregon,2020,7435,648197,7435
492886,Fraud,1,Fraud,Florida,2022,29927,492886,29927
648197,Fraud,3,Fraud,Arizona,2020,12638,648197,12638
831544,Fraud,1,Fraud,Washington,2021,17286,831544,17286
0,IDT,4,Identity Theft,District of Columbia,2020,0,0,0
831544,Fraud,1,Fraud,Wyoming,2021,925,831544,925
0,IDT,1,Identity Theft,Alabama,2019,0,0,0
320281,Other,1,Other,Colorado,2018,4626,320281,4626
729718,Fraud,2,Fraud,Iowa,2021,3889,729718,3889
248549,Other,3,Other,California,2019,24517,248549,24517
831544,Fraud,1,Fraud,North Carolina,2021,19453,831544,19453
413841,Other,1,Other,Indiana,2021,5695,413841,5695
253567,Other,2,Other,Wisconsin,2019,2720,253567,2720
383241,Fraud,4,Fraud,Oklahoma,2018,2903,383241,2903
729718,Fraud,2,Fraud,Rhode Island,2021,1853,729718,1853
648197,Fraud,3,Fraud,North Dakota,2020,734,648197,734
0,IDT,2,Identity Theft,Indiana,2020,0,0,0
403773,Fraud,4,Fraud,Idaho,2019,1545,403773,1545
230049,Other,1,Other,Colorado,2019,3540,230049,3540
406911,Other,2,Other,New Mexico,2021,1336,406911,1336
415398,Other,3,Other,New York,2021,21846,415398,21846
406911,Other,2,Other,Hawaii,2021,791,406911,791
383241,Fraud,4,Fraud,Illinois,2018,10372,383241,10372
399061,Fraud,3,Fraud,Georgia,2018,9989,399061,9989
413575,Fraud,1,Fraud,Utah,2019,2500,413575,2500
253567,Other,2,Other,Kentucky,2019,2119,253567,2119
403773,Fraud,4,Fraud,New Hampshire,2019,1411,403773,1411
248549,Other,3,Other,Missouri,2019,4368,248549,4368
248549,Other,3,Other,Indiana,2019,3050,248549,3050
310369,Other,3,Other,Missouri,2018,5015,310369,5015
305963,Other,2,Other,Minnesota,2020,2707,305963,2707
360304,Fraud,1,Fraud,Delaware,2018,967,360304,967
729337,Fraud,3,Fraud,Oklahoma,2021,5359,729337,5359
328392,Other,1,Other,North Dakota,2022,304,328392,304
322678,Other,2,Other,Washington,2018,4371,322678,4371
624173,Fraud,4,Fraud,Wyoming,2020,759,624173,759
250155,Other,4,Other,Illinois,2018,8114,250155,8114
230049,Other,1,Other,District of Columbia,2019,767,230049,767
360304,Fraud,1,Fraud,Idaho,2018,1637,360304,1637
0,IDT,2,Identity Theft,Nebraska,2019,0,0,0
729337,Fraud,3,Fraud,Tennessee,2021,10794,729337,10794
729718,Fraud,2,Fraud,Arkansas,2021,4327,729718,4327
492886,Fraud,1,Fraud,Hawaii,2022,1748,492886,1748
322678,Other,2,Other,New York,2018,15391,322678,15391
0,IDT,2,Identity Theft,Alaska,2019,0,0,0
413841,Other,1,Other,North Carolina,2021,11377,413841,11377
435820,Fraud,1,Fraud,Maryland,2020,7541,435820,7541
360304,Fraud,1,Fraud,Georgia,2018,8537,360304,8537
535536,Fraud,2,Fraud,Nebraska,2019,2198,535536,2198
624173,Fraud,4,Fraud,Maryland,2020,11154,624173,11154
380279,Fraud,2,Fraud,Massachusetts,2018,5683,380279,5683
305963,Other,2,Other,Puerto Rico,2020,470,305963,470
492886,Fraud,1,Fraud,Arkansas,2022,2845,492886,2845
322678,Other,2,Other,South Carolina,2018,5077,322678,5077
403773,Fraud,4,Fraud,Kentucky,2019,4092,403773,4092
435820,Fraud,1,Fraud,Georgia,2020,11594,435820,11594
600629,Fraud,2,Fraud,Florida,2020,37417,600629,37417
406911,Other,2,Other,Georgia,2021,22545,406911,22545
413575,Fraud,1,Fraud,Idaho,2019,1730,413575,1730
248549,Other,3,Other,Tennessee,2019,4592,248549,4592
648197,Fraud,3,Fraud,District of Columbia,2020,1763,648197,1763
573651,Fraud,4,Fraud,Oregon,2021,6050,573651,6050
831544,Fraud,1,Fraud,Vermont,2021,1320,831544,1320
624173,Fraud,4,Fraud,Maryland,2020,11154,624173,11154
413575,Fraud,1,Fraud,Oklahoma,2019,3302,413575,3302
600629,Fraud,2,Fraud,North Carolina,2020,15100,600629,15100
624173,Fraud,4,Fraud,Vermont,2020,991,624173,991
624173,Fraud,4,Fraud,South Carolina,2020,7844,624173,7844
600629,Fraud,2,Fraud,West Virginia,2020,2244,600629,2244
305963,Other,2,Other,Georgia,2020,14957,305963,14957
435820,Fraud,1,Fraud,Alaska,2020,893,435820,893
413575,Fraud,1,Fraud,Rhode Island,2019,885,413575,885
328392,Other,1,Other,Alaska,2022,354,328392,354
729718,Fraud,2,Fraud,Arizona,2021,13942,729718,13942
230049,Other,1,Other,Massachusetts,2019,2969,230049,2969
360718,Other,4,Other,Minnesota,2020,3368,360718,3368
729337,Fraud,3,Fraud,Utah,2021,5004,729337,5004
413575,Fraud,1,Fraud,Kansas,2019,2712,413575,2712
322678,Other,2,Other,Hawaii,2018,657,322678,657
248549,Other,3,Other,Vermont,2019,276,248549,276
383241,Fraud,4,Fraud,Hawaii,2018,1065,383241,1065
492886,Fraud,1,Fraud,Indiana,2022,7288,492886,7288
529166,Fraud,3,Fraud,West Virginia,2019,2052,529166,2052
529166,Fraud,3,Fraud,California,2019,47573,529166,47573
535536,Fraud,2,Fraud,Montana,2019,1371,535536,1371
383241,Fraud,4,Fraud,Oklahoma,2018,2903,383241,2903
380279,Fraud,2,Fraud,Ohio,2018,9892,380279,9892
413575,Fraud,1,Fraud,Maryland,2019,6981,413575,6981
320281,Other,1,Other,Vermont,2018,245,320281,245
435820,Fraud,1,Fraud,Vermont,2020,651,435820,651
600629,Fraud,2,Fraud,Louisiana,2020,5223,600629,5223
328392,Other,1,Other,Louisiana,2022,4926,328392,4926
573651,Fraud,4,Fraud,Illinois,2021,14524,573651,14524
399061,Fraud,3,Fraud,Washington,2018,7710,399061,7710
383241,Fraud,4,Fraud,Arizona,2018,7621,383241,7621
573651,Fraud,4,Fraud,Maine,2021,1527,573651,1527
248549,Other,3,Other,Missouri,2019,4368,248549,4368
600629,Fraud,2,Fraud,Arkansas,2020,3234,600629,3234
624173,Fraud,4,Fraud,Florida,2020,37340,624173,37340
0,IDT,2,Identity Theft,Colorado,2021,0,0,0
360718,Other,4,Other,Georgia,2020,15342,360718,15342
413575,Fraud,1,Fraud,North Carolina,2019,11578,413575,11578
305963,Other,2,Other,California,2020,31561,305963,31561
360304,Fraud,1,Fraud,Kentucky,2018,3449,360304,3449
648197,Fraud,3,Fraud,Illinois,2020,17977,648197,17977
248549,Other,3,Other,North Carolina,2019,7436,248549,7436
322678,Other,2,Other,Illinois,2018,9803,322678,9803
336868,Other,4,Other,Alabama,2021,6322,336868,6322
729718,Fraud,2,Fraud,Utah,2021,4969,729718,4969
230049,Other,1,Other,Arizona,2019,4424,230049,4424
263547,Other,1,Other,Vermont,2020,282,263547,282
413841,Other,1,Other,New Jersey,2021,12054,413841,12054
230049,Other,1,Other,Alabama,2019,2967,230049,2967
413575,Fraud,1,Fraud,New Mexico,2019,1894,413575,1894
360718,Other,4,Other,Alabama,2020,6551,360718,6551
415398,Other,3,Other,Texas,2021,38966,415398,38966
230049,Other,1,Other,Oregon,2019,1908,230049,1908
413575,Fraud,1,Fraud,New Mexico,2019,1894,413575,1894
600629,Fraud,2,Fraud,Arizona,2020,12059,600629,12059
380279,Fraud,2,Fraud,Texas,2018,22095,380279,22095
729337,Fraud,3,Fraud,Michigan,2021,14307,729337,14307
250155,Other,4,Other,Florida,2018,24102,250155,24102
0,IDT,1,Identity Theft,Washington,2022,0,0,0
535536,Fraud,2,Fraud,Ohio,2019,14641,535536,14641
336868,Other,4,Other,Missouri,2021,4263,336868,4263
535536,Fraud,2,Fraud,California,2019,57804,535536,57804
529166,Fraud,3,Fraud,Florida,2019,31721,529166,31721
250155,Other,4,Other,Wisconsin,2018,2681,250155,2681
403773,Fraud,4,Fraud,Mississippi,2019,2446,403773,2446
492886,Fraud,1,Fraud,Delaware,2022,1498,492886,1498
383241,Fraud,4,Fraud,Rhode Island,2018,845,383241,845
406911,Other,2,Other,Massachusetts,2021,6183,406911,6183
413575,Fraud,1,Fraud,New Jersey,2019,8805,413575,8805
360718,Other,4,Other,Georgia,2020,15342,360718,15342
360304,Fraud,1,Fraud,Iowa,2018,2461,360304,2461
624173,Fraud,4,Fraud,Wyoming,2020,759,624173,759
403773,Fraud,4,Fraud,Virginia,2019,9220,403773,9220
399061,Fraud,3,Fraud,Virginia,2018,9020,399061,9020
624173,Fraud,4,Fraud,Kentucky,2020,5895,624173,5895
600629,Fraud,2,Fraud,Florida,2020,37417,600629,37417
624173,Fraud,4,Fraud,North Dakota,2020,865,624173,865
831544,Fraud,1,Fraud,Maine,2021,2707,831544,2707
383241,Fraud,4,Fraud,Oklahoma,2018,2903,383241,2903
383241,Fraud,4,Fraud,Kentucky,2018,3842,383241,3842
435820,Fraud,1,Fraud,New Hampshire,2020,1532,435820,1532
729337,Fraud,3,Fraud,Florida,2021,40664,729337,40664
406911,Other,2,Other,South Carolina,2021,7824,406911,7824
413575,Fraud,1,Fraud,Delaware,2019,1176,413575,1176
648197,Fraud,3,Fraud,District of Columbia,2020,1763,648197,1763
729718,Fraud,2,Fraud,Iowa,2021,3889,729718,3889
573651,Fraud,4,Fraud,Ohio,2021,13578,573651,13578
648197,Fraud,3,Fraud,New Jersey,2020,13673,648197,13673
406911,Other,2,Other,Delaware,2021,1630,406911,1630
336868,Other,4,Other,Alaska,2021,338,336868,338
383241,Fraud,4,Fraud,Michigan,2018,8480,383241,8480
310369,Other,3,Other,Delaware,2018,1022,310369,1022
263547,Other,1,Other,Tennessee,2020,5349,263547,5349
360304,Fraud,1,Fraud,Texas,2018,19432,360304,19432
248549,Other,3,Other,Texas,2019,19894,248549,19894
248549,Other,3,Other,Tennessee,2019,4592,248549,4592
399061,Fraud,3,Fraud,New Hampshire,2018,1203,399061,1203
336868,Other,4,Other,District of Columbia,2021,1304,336868,1304
328392,Other,1,Other,Oregon,2022,2429,328392,2429
320281,Other,1,Other,Hawaii,2018,571,320281,571
600629,Fraud,2,Fraud,Minnesota,2020,7755,600629,7755
413575,Fraud,1,Fraud,Rhode Island,2019,885,413575,885
600629,Fraud,2,Fraud,Delaware,2020,1928,600629,1928
380279,Fraud,2,Fraud,Kansas,2018,2807,380279,2807
492886,Fraud,1,Fraud,New York,2022,22854,492886,22854
322678,Other,2,Other,Vermont,2018,227,322678,227
535536,Fraud,2,Fraud,Colorado,2019,8634,535536,8634
250155,Other,4,Other,Illinois,2018,8114,250155,8114
230049,Other,1,Other,Puerto Rico,2019,304,230049,304
253567,Other,2,Other,Alabama,2019,3328,253567,3328
380279,Fraud,2,Fraud,Arkansas,2018,2272,380279,2272
535536,Fraud,2,Fraud,Oklahoma,2019,4066,535536,4066
529166,Fraud,3,Fraud,Oregon,2019,7404,529166,7404
322678,Other,2,Other,Tennessee,2018,6221,322678,6221
336868,Other,4,Other,Washington,2021,4449,336868,4449
336713,Other,3,Other,Nebraska,2020,934,336713,934
535536,Fraud,2,Fraud,Louisiana,2019,4560,535536,4560
624173,Fraud,4,Fraud,Arizona,2020,11975,624173,11975
729718,Fraud,2,Fraud,New Mexico,2021,3717,729718,3717
413575,Fraud,1,Fraud,Montana,2019,950,413575,950
320281,Other,1,Other,Nebraska,2018,702,320281,702
729337,Fraud,3,Fraud,Ohio,2021,18079,729337,18079
248549,Other,3,Other,Mississippi,2019,1680,248549,1680
360304,Fraud,1,Fraud,New York,2018,15387,360304,15387
250155,Other,4,Other,Georgia,2018,11921,250155,11921
383241,Fraud,4,Fraud,Nevada,2018,3350,383241,3350
360304,Fraud,1,Fraud,Georgia,2018,8537,360304,8537
435820,Fraud,1,Fraud,Virginia,2020,10587,435820,10587
263547,Other,1,Other,Florida,2020,26122,263547,26122
380279,Fraud,2,Fraud,Iowa,2018,2479,380279,2479
403773,Fraud,4,Fraud,New York,2019,18723,403773,18723
831544,Fraud,1,Fraud,Washington,2021,17286,831544,17286
322678,Other,2,Other,Rhode Island,2018,850,322678,850
729718,Fraud,2,Fraud,Arizona,2021,13942,729718,13942
403773,Fraud,4,Fraud,New Mexico,2019,2069,403773,2069
253567,Other,2,Other,North Dakota,2019,247,253567,247
403773,Fraud,4,Fraud,North Dakota,2019,474,403773,474
415398,Other,3,Other,California,2021,39929,415398,39929
529166,Fraud,3,Fraud,South Carolina,2019,6300,529166,6300
310369,Other,3,Other,Rhode Island,2018,876,310369,876
399061,Fraud,3,Fraud,Maryland,2018,6773,399061,6773
328392,Other,1,Other,Kentucky,2022,2452,328392,2452
336713,Other,3,Other,Kansas,2020,1414,336713,1414
322678,Other,2,Other,Missouri,2018,5536,322678,5536
600629,Fraud,2,Fraud,Virginia,2020,14870,600629,14870
230049,Other,1,Other,North Dakota,2019,225,230049,225
648197,Fraud,3,Fraud,Oklahoma,2020,4972,648197,4972
406911,Other,2,Other,Wyoming,2021,295,406911,295
492886,Fraud,1,Fraud,Wisconsin,2022,6335,492886,6335
435820,Fraud,1,Fraud,Oklahoma,2020,3235,435820,3235
831544,Fraud,1,Fraud,Washington,2021,17286,831544,17286
336868,Other,4,Other,Idaho,2021,766,336868,766
529166,Fraud,3,Fraud,New Jersey,2019,11277,529166,11277
310369,Other,3,Other,Arizona,2018,5698,310369,5698
403773,Fraud,4,Fraud,Alabama,2019,4567,403773,4567
413575,Fraud,1,Fraud,Connecticut,2019,3480,413575,3480
380279,Fraud,2,Fraud,Connecticut,2018,3193,380279,3193
413575,Fraud,1,Fraud,Arizona,2019,7496,413575,7496
336868,Other,4,Other,West Virginia,2021,991,336868,991
406911,Other,2,Other,Illinois,2021,14287,406911,14287
624173,Fraud,4,Fraud,Georgia,2020,16381,624173,16381
236641,Other,4,Other,Washington,2019,3773,236641,3773
600629,Fraud,2,Fraud,Alaska,2020,985,600629,985
230049,Other,1,Other,Nevada,2019,2436,230049,2436
831544,Fraud,1,Fraud,Michigan,2021,18805,831544,18805
360304,Fraud,1,Fraud,District of Columbia,2018,856,360304,856
360304,Fraud,1,Fraud,Arkansas,2018,2142,360304,2142
648197,Fraud,3,Fraud,Indiana,2020,8563,648197,8563
336868,Other,4,Other,Massachusetts,2021,4813,336868,4813
403773,Fraud,4,Fraud,Hawaii,2019,1238,403773,1238
360304,Fraud,1,Fraud,Vermont,2018,407,360304,407
492886,Fraud,1,Fraud,Alabama,2022,4970,492886,4970
573651,Fraud,4,Fraud,Oregon,2021,6050,573651,6050
230049,Other,1,Other,Georgia,2019,10746,230049,10746
336868,Other,4,Other,Kansas,2021,1287,336868,1287
399061,Fraud,3,Fraud,California,2018,34229,399061,34229
529166,Fraud,3,Fraud,Massachusetts,2019,7301,529166,7301
435820,Fraud,1,Fraud,West Virginia,2020,1755,435820,1755
263547,Other,1,Other,Texas,2020,20606,263547,20606
648197,Fraud,3,Fraud,Mississippi,2020,4002,648197,4002
320281,Other,1,Other,Mississippi,2018,2089,320281,2089
250155,Other,4,Other,Washington,2018,3700,250155,3700
305963,Other,2,Other,Mississippi,2020,1956,305963,1956
624173,Fraud,4,Fraud,Nebraska,2020,2547,624173,2547
399061,Fraud,3,Fraud,South Carolina,2018,4639,399061,4639
230049,Other,1,Other,Michigan,2019,5549,230049,5549
360304,Fraud,1,Fraud,Alabama,2018,4013,360304,4013
403773,Fraud,4,Fraud,New Mexico,2019,2069,403773,2069
0,IDT,4,Identity Theft,Virginia,2019,0,0,0
380279,Fraud,2,Fraud,Utah,2018,2437,380279,2437
648197,Fraud,3,Fraud,Missouri,2020,9375,648197,9375
383241,Fraud,4,Fraud,New Hampshire,2018,1325,383241,1325
729718,Fraud,2,Fraud,New York,2021,32464,729718,32464
336713,Other,3,Other,Colorado,2020,4474,336713,4474
328392,Other,1,Other,Kansas,2022,1323,328392,1323
600629,Fraud,2,Fraud,Hawaii,2020,2036,600629,2036
328392,Other,1,Other,Hawaii,2022,683,328392,683
320281,Other,1,Other,New Mexico,2018,1502,320281,1502
648197,Fraud,3,Fraud,Oregon,2020,7435,648197,7435
336868,Other,4,Other,South Carolina,2021,5773,336868,5773
492886,Fraud,1,Fraud,New Jersey,2022,10823,492886,10823
413575,Fraud,1,Fraud,West Virginia,2019,1948,413575,1948
624173,Fraud,4,Fraud,Illinois,2020,18920,624173,18920
360718,Other,4,Other,Arkansas,2020,1997,360718,1997
0,IDT,4,Identity Theft,Michigan,2019,0,0,0
729718,Fraud,2,Fraud,South Dakota,2021,1028,729718,1028
305963,Other,2,Other,Delaware,2020,1225,305963,1225
435820,Fraud,1,Fraud,Texas,2020,26881,435820,26881
248549,Other,3,Other,New Jersey,2019,6431,248549,6431
435820,Fraud,1,Fraud,Mississippi,2020,2541,435820,2541
624173,Fraud,4,Fraud,California,2020,55785,624173,55785
729718,Fraud,2,Fraud,Delaware,2021,2001,729718,2001
648197,Fraud,3,Fraud,Arkansas,2020,3884,648197,3884
492886,Fraud,1,Fraud,South Carolina,2022,5694,492886,5694
230049,Other,1,Other,Wisconsin,2019,2732,230049,2732
263547,Other,1,Other,Oregon,2020,2135,263547,2135
360304,Fraud,1,Fraud,Tennessee,2018,5978,360304,5978
529166,Fraud,3,Fraud,Arkansas,2019,3174,529166,3174
529166,Fraud,3,Fraud,Arizona,2019,12331,529166,12331
320281,Other,1,Other,Nebraska,2018,702,320281,702
328392,Other,1,Other,Colorado,2022,4527,328392,4527
0,IDT,2,Identity Theft,West Virginia,2018,0,0,0
600629,Fraud,2,Fraud,Arkansas,2020,3234,600629,3234
0,IDT,2,Identity Theft,Puerto Rico,2019,0,0,0
413841,Other,1,Other,Colorado,2021,6279,413841,6279
336713,Other,3,Other,Illinois,2020,10344,336713,10344
406911,Other,2,Other,Kansas,2021,1612,406911,1612
729718,Fraud,2,Fraud,Mississippi,2021,3746,729718,3746
492886,Fraud,1,Fraud,Tennessee,2022,7798,492886,7798
236641,Other,4,Other,Kansas,2019,1271,236641,1271
600629,Fraud,2,Fraud,Maryland,2020,11538,600629,11538
529166,Fraud,3,Fraud,Mississippi,2019,3058,529166,3058
573651,Fraud,4,Fraud,Massachusetts,2021,8418,573651,8418
253567,Other,2,Other,Montana,2019,399,253567,399
248549,Other,3,Other,New Hampshire,2019,675,248549,675
413841,Other,1,Other,Florida,2021,36965,413841,36965
492886,Fraud,1,Fraud,Maryland,2022,9373,492886,9373
263547,Other,1,Other,Colorado,2020,3827,263547,3827
